country,admin1,admin2,admin3,time,time_precision,total_births,average_births_per_1km
Ethiopia,Oromia,Bale,Gololcha Bale,2015-01-01T00:00:00,year,3935.04852502048,1.435101577323297
Ethiopia,Oromia,Bale,Goro,2015-01-01T00:00:00,year,2622.885610103607,1.7324211427368608
Ethiopia,Oromia,Bale,Gura Damole,2015-01-01T00:00:00,year,1001.0818071216345,0.16185639565426588
Ethiopia,Oromia,Bale,Harena Buluk,2015-01-01T00:00:00,year,2195.3940066695213,0.9561820586539727
Ethiopia,Oromia,Bale,Lege Hida,2015-01-01T00:00:00,year,2180.0311619490385,0.3668850827918274
Ethiopia,Oromia,Bale,Meda Welabu,2015-01-01T00:00:00,year,4009.584522858262,0.39152275391644
Ethiopia,Oromia,Bale,Mena,2015-01-01T00:00:00,year,3071.3515724539757,0.5395909298056879
Ethiopia,Oromia,Bale,Rayitu,2015-01-01T00:00:00,year,1607.9984575212002,0.2333476211756204
Ethiopia,Oromia,Bale,Seweyna,2015-01-01T00:00:00,year,2292.5025535970926,0.24144313360685546
Ethiopia,Oromia,Bale,Sinana,2015-01-01T00:00:00,year,7701.028853297234,5.679224818065807
Ethiopia,Oromia,Borena,Abaya,2015-01-01T00:00:00,year,2712.926151107298,2.3652364002679147
Ethiopia,Oromia,Borena,Arero,2015-01-01T00:00:00,year,1788.9496742058545,0.17514682535792583
Ethiopia,Oromia,Borena,Bule Hora,2015-01-01T00:00:00,year,6901.397867739201,4.379059560748224
Ethiopia,Oromia,Borena,Dehas,2015-01-01T00:00:00,year,1864.6706337183714,0.37984734848612167
Ethiopia,Oromia,Borena,Dillo,2015-01-01T00:00:00,year,649.182629135903,0.14252088455233874
Ethiopia,Oromia,Borena,Dire,2015-01-01T00:00:00,year,2033.985291492194,0.35721554118233123
Ethiopia,Oromia,Borena,Dugda Dawa,2015-01-01T00:00:00,year,5973.731995820999,2.4984240885909657
Ethiopia,Oromia,Borena,Gelana,2015-01-01T00:00:00,year,4113.416209898889,2.435415162758371
Ethiopia,Oromia,Borena,Melka Soda,2015-01-01T00:00:00,year,6577.550140142441,3.1531879866454653
Ethiopia,Oromia,Borena,Miyo,2015-01-01T00:00:00,year,1232.692234620452,0.5898048969475846
Ethiopia,Oromia,Borena,Moyale,2015-01-01T00:00:00,year,5535.843323804438,1.4032555953876902
Ethiopia,Oromia,Borena,Teltele,2015-01-01T00:00:00,year,2346.0396202858537,0.1752868813722246
Ethiopia,Oromia,Borena,Yabelo,2015-01-01T00:00:00,year,3868.0156617239118,0.5575919939057102
Ethiopia,Oromia,Debub Mirab Shewa,Alem Gena,2015-01-01T00:00:00,year,7710.372035648674,7.152478697262221
Ethiopia,Oromia,Debub Mirab Shewa,Ameya,2015-01-01T00:00:00,year,5642.166943788528,4.927656719465964
Ethiopia,Oromia,Debub Mirab Shewa,Becho,2015-01-01T00:00:00,year,3314.462593317032,6.84806320933271
Ethiopia,Oromia,Debub Mirab Shewa,Dawo,2015-01-01T00:00:00,year,3683.560920715332,9.493713713183846
Ethiopia,Oromia,Debub Mirab Shewa,Goro,2015-01-01T00:00:00,year,4756.747577428818,7.352005529256287
Ethiopia,Oromia,Debub Mirab Shewa,Ilu,2015-01-01T00:00:00,year,3005.4712924957275,6.989468122083087
Ethiopia,Oromia,Debub Mirab Shewa,Kersana Malima,2015-01-01T00:00:00,year,2073.7756905555725,4.856617542284713
Ethiopia,Oromia,Debub Mirab Shewa,Kondaltiti,2015-01-01T00:00:00,year,2056.032016992569,4.704878757420066
Ethiopia,Oromia,Debub Mirab Shewa,Seden Sodo,2015-01-01T00:00:00,year,3652.1772997379303,6.190131016504966
Ethiopia,Oromia,Debub Mirab Shewa,Sodo Daci,2015-01-01T00:00:00,year,1847.4986658096313,4.773898361265197
Ethiopia,Oromia,Debub Mirab Shewa,Tole,2015-01-01T00:00:00,year,2880.3419761657715,5.830651773614922
Ethiopia,Oromia,Debub Mirab Shewa,Waliso,2015-01-01T00:00:00,year,6225.492626667023,8.68269543468204
Ethiopia,Oromia,Debub Mirab Shewa,Wenchi,2015-01-01T00:00:00,year,4988.566457211971,9.289695451046502
Ethiopia,Oromia,Guji,Adola,2015-01-01T00:00:00,year,4657.233672499657,3.0700287887275257
Ethiopia,Oromia,Guji,Afele Kola,2015-01-01T00:00:00,year,3149.0899151563644,7.140793458404454
Ethiopia,Oromia,Guji,Ana Sora,2015-01-01T00:00:00,year,3746.997485637665,4.367129936640635
Ethiopia,Oromia,Guji,Bore,2015-01-01T00:00:00,year,4088.7427446842194,6.500385921596533
Ethiopia,Oromia,Guji,Girja (Harenfema),2015-01-01T00:00:00,year,1284.789904564619,1.5009227857063308
Ethiopia,Oromia,Guji,Goro Dola,2015-01-01T00:00:00,year,1652.958810955286,0.5715625210772082
Ethiopia,Oromia,Guji,Hambela Wamena,2015-01-01T00:00:00,year,3299.521337866783,5.592409047231836
Ethiopia,Oromia,Guji,Kercha,2015-01-01T00:00:00,year,4350.123644113541,5.471853640394391
Ethiopia,Oromia,Guji,Liben,2015-01-01T00:00:00,year,5033.27027978003,0.8283854970013216
Ethiopia,Oromia,Guji,Odo Shakiso,2015-01-01T00:00:00,year,3457.159168213606,2.2910266190945037
Ethiopia,Oromia,Guji,Saba Boru,2015-01-01T00:00:00,year,2770.1536134779453,0.7999288517117947
Ethiopia,Oromia,Guji,Uraga,2015-01-01T00:00:00,year,5675.347950339317,6.122273948586103
Ethiopia,Oromia,Guji,Wadera,2015-01-01T00:00:00,year,3045.913729041815,2.2249187209947516
Ethiopia,Oromia,Horo Guduru,Ababo,2015-01-01T00:00:00,year,2805.3371000289917,2.312726380897767
Ethiopia,Oromia,Horo Guduru,Abay Chomen,2015-01-01T00:00:00,year,2208.562762670219,2.5983091325531986
Ethiopia,Oromia,Horo Guduru,Abe Dongoro,2015-01-01T00:00:00,year,2530.125710129738,1.9875300158128342
Ethiopia,Oromia,Horo Guduru,Amuru,2015-01-01T00:00:00,year,2293.7081557512283,1.6681513860008934
Ethiopia,Oromia,Horo Guduru,Guduru,2015-01-01T00:00:00,year,4294.930393733084,2.538374937194494
Ethiopia,Oromia,Horo Guduru,Horo,2015-01-01T00:00:00,year,4838.546882871538,5.9514721806537985
Ethiopia,Oromia,Horo Guduru,Jarte Jardega,2015-01-01T00:00:00,year,2511.016816496849,1.822218299344593
Ethiopia,Oromia,Horo Guduru,Jimma Genete,2015-01-01T00:00:00,year,2795.577015094459,5.167425166533196
Ethiopia,Oromia,Horo Guduru,Jimma Rare,2015-01-01T00:00:00,year,2616.9373149871826,7.719579100257175
Ethiopia,Oromia,Ilubabor,Ale,2015-01-01T00:00:00,year,1762.1796798706055,4.175781231920866
Ethiopia,Oromia,Ilubabor,Alge Sachi,2015-01-01T00:00:00,year,3873.9289232492447,3.812922168552406
Ethiopia,Oromia,Ilubabor,Badele Zuria,2015-01-01T00:00:00,year,3268.367478489876,3.335068855601914
Ethiopia,Oromia,Ilubabor,Becho,2015-01-01T00:00:00,year,1348.7352151870728,3.38028875986735
Ethiopia,Oromia,Ilubabor,Bilo Nopha,2015-01-01T00:00:00,year,1270.9605634212494,3.398290276527405
Ethiopia,Oromia,Ilubabor,Borecha,2015-01-01T00:00:00,year,2652.09743309021,2.936984975736667
Ethiopia,Oromia,Ilubabor,Bure,2015-01-01T00:00:00,year,2509.6595091819763,1.9776670679132988
Ethiopia,Oromia,Ilubabor,Chora,2015-01-01T00:00:00,year,5416.634457111359,4.465485949803264
Ethiopia,Oromia,Ilubabor,Chwaka,2015-01-01T00:00:00,year,886.5928506851196,1.7661212165042224
Ethiopia,Oromia,Ilubabor,Dabo Hana,2015-01-01T00:00:00,year,2406.67657494545,2.238768906926
Ethiopia,Oromia,Ilubabor,Darimu,2015-01-01T00:00:00,year,6084.6776242256165,3.858387840345984
Ethiopia,Oromia,Ilubabor,Dedesa,2015-01-01T00:00:00,year,2942.3520262241364,4.9451294558388845
Ethiopia,Oromia,Ilubabor,Dega,2015-01-01T00:00:00,year,1623.3217862844467,2.9354824345107535
Ethiopia,Oromia,Ilubabor,Didu,2015-01-01T00:00:00,year,2979.6863983869553,2.588780537260604
Ethiopia,Oromia,Ilubabor,Dorani,2015-01-01T00:00:00,year,847.8170393705368,2.2369842727454796
Ethiopia,Oromia,Ilubabor,Gechi,2015-01-01T00:00:00,year,2801.21497130394,3.582116331590716
Ethiopia,Oromia,Ilubabor,Halu,2015-01-01T00:00:00,year,876.2069587111473,2.489224314520305
Ethiopia,Oromia,Ilubabor,Hurumu,2015-01-01T00:00:00,year,2765.8160824775696,3.5233325891434006
Ethiopia,Oromia,Ilubabor,Meko,2015-01-01T00:00:00,year,1332.0639891028404,2.408795640330634
Ethiopia,Oromia,Ilubabor,Metu Zuria,2015-01-01T00:00:00,year,4401.340694308281,4.906734330332532
Ethiopia,Oromia,Ilubabor,Sale Nono,2015-01-01T00:00:00,year,692.7528351545334,0.36364978223335087
Ethiopia,Oromia,Ilubabor,Yayu,2015-01-01T00:00:00,year,2023.8246132135391,2.9762126664904986
Ethiopia,Oromia,Jimma,Chora,2015-01-01T00:00:00,year,6091.411666035652,3.325006367923391
Ethiopia,Oromia,Jimma,Dedo,2015-01-01T00:00:00,year,13575.602841436863,8.018666769897733
Ethiopia,Oromia,Jimma,Gera,2015-01-01T00:00:00,year,4520.346395492554,2.832297240283555
Ethiopia,Oromia,Jimma,Goma,2015-01-01T00:00:00,year,10373.467306375504,12.650569885823785
Ethiopia,Oromia,Jimma,Gumay,2015-01-01T00:00:00,year,5786.207824230194,9.012784772944228
Ethiopia,Oromia,Jimma,Kersa,2015-01-01T00:00:00,year,14205.371860980988,11.624690557267584
Ethiopia,Oromia,Jimma,Limu Kosa,2015-01-01T00:00:00,year,5831.130654573441,3.637636091436956
Ethiopia,Oromia,Jimma,Limu Seka,2015-01-01T00:00:00,year,7889.56557238102,2.6798796101837703
Ethiopia,Oromia,Jimma,Mena,2015-01-01T00:00:00,year,7386.171450614929,11.874873714815
Ethiopia,Oromia,Jimma,Omo Nada,2015-01-01T00:00:00,year,11936.000683635473,6.025240122986105
Ethiopia,Oromia,Jimma,Seka Chekorsa,2015-01-01T00:00:00,year,4507.308318138123,8.034417679390593
Ethiopia,Oromia,Jimma,Sekoru,2015-01-01T00:00:00,year,7103.25003272295,6.558864296143075
Ethiopia,Oromia,Jimma,Setema,2015-01-01T00:00:00,year,5468.279205799103,4.180641594647632
Ethiopia,Oromia,Jimma,Shebe Sambo,2015-01-01T00:00:00,year,10857.616486907005,7.366089882569203
Ethiopia,Oromia,Jimma,Sigmo,2015-01-01T00:00:00,year,4586.915039539337,3.8097300992851637
Ethiopia,Oromia,Jimma,Tiro Afeta,2015-01-01T00:00:00,year,6175.012118071318,5.765650903894787
Ethiopia,Oromia,Kelem Wellega,Anfilo,2015-01-01T00:00:00,year,3267.8087669573724,1.9697460921985368
Ethiopia,Oromia,Kelem Wellega,Dale Sadi,2015-01-01T00:00:00,year,3365.7874245643616,4.713987989585941
Ethiopia,Oromia,Kelem Wellega,Dale Wabera,2015-01-01T00:00:00,year,2682.075279355049,3.278820634908373
Ethiopia,Oromia,Kelem Wellega,Gawo Kebe,2015-01-01T00:00:00,year,4527.174182772636,2.894612648831609
Ethiopia,Oromia,Kelem Wellega,Gidami,2015-01-01T00:00:00,year,2257.014170438051,0.9886176830652874
Ethiopia,Oromia,Kelem Wellega,Hawa Galan,2015-01-01T00:00:00,year,2974.2733513116837,2.9742733513116835
Ethiopia,Oromia,Kelem Wellega,Jimma Horo,2015-01-01T00:00:00,year,1219.3526782095432,1.6065252677332584
Ethiopia,Oromia,Kelem Wellega,Lalo Kile,2015-01-01T00:00:00,year,2642.7952671051025,4.822619100556756
Ethiopia,Oromia,Kelem Wellega,Sayo,2015-01-01T00:00:00,year,6603.892526268959,5.430832669629078
Ethiopia,Oromia,Kelem Wellega,Yama Logi Welel,2015-01-01T00:00:00,year,2304.1143684387207,3.7465274283556433
Ethiopia,Oromia,Mirab Arsi,Adaba,2015-01-01T00:00:00,year,6451.537484571338,2.4909411137341073
Ethiopia,Oromia,Mirab Arsi,Arsi Negele,2015-01-01T00:00:00,year,10629.198658569716,6.528991805018253
Ethiopia,Oromia,Mirab Arsi,Dodola,2015-01-01T00:00:00,year,8143.778373852372,4.373672596053906
Ethiopia,Oromia,Mirab Arsi,Gedeb Asasa,2015-01-01T00:00:00,year,7748.174147292972,6.2586220898973925
Ethiopia,Oromia,Mirab Arsi,Kofele,2015-01-01T00:00:00,year,4269.713099837303,5.537889883057462
Ethiopia,Oromia,Mirab Arsi,Kokosa,2015-01-01T00:00:00,year,6082.594760417938,7.651062591720677
Ethiopia,Oromia,Mirab Arsi,Kore,2015-01-01T00:00:00,year,7378.252470731735,11.045288129837926
Ethiopia,Oromia,Mirab Arsi,Nenesebo,2015-01-01T00:00:00,year,3317.478213787079,1.6504866735259098
Ethiopia,Oromia,Mirab Arsi,Shalla,2015-01-01T00:00:00,year,7216.977260030806,7.580858466418914
Ethiopia,Oromia,Mirab Arsi,Shashemene Zuria,2015-01-01T00:00:00,year,15534.495129689574,17.052135158825
Ethiopia,Oromia,Mirab Arsi,Siraro,2015-01-01T00:00:00,year,4735.070697903633,6.735520196164485
Ethiopia,Oromia,Mirab Hararghe,Anchar,2015-01-01T00:00:00,year,4799.569997876883,4.1447063884947175
Ethiopia,Oromia,Mirab Hararghe,Boke,2015-01-01T00:00:00,year,4819.617921739817,1.2192304380824226
Ethiopia,Oromia,Mirab Hararghe,Chiro Zuria,2015-01-01T00:00:00,year,10579.905239701271,13.669128216668309
Ethiopia,Oromia,Mirab Hararghe,Daro Lebu,2015-01-01T00:00:00,year,3160.8189824819565,2.1516807232688606
Ethiopia,Oromia,Mirab Hararghe,Doba,2015-01-01T00:00:00,year,6170.8854566812515,7.781696666685058
Ethiopia,Oromia,Mirab Hararghe,Gemechis,2015-01-01T00:00:00,year,8442.495027422905,7.303196390504243
Ethiopia,Oromia,Mirab Hararghe,Goba Koricha,2015-01-01T00:00:00,year,4224.35200637579,6.095746040946305
Ethiopia,Oromia,Mirab Hararghe,Habro,2015-01-01T00:00:00,year,7914.027997434139,9.746339898317906
Ethiopia,Oromia,Mirab Hararghe,Hawi Gudina,2015-01-01T00:00:00,year,4091.879383981228,1.1275501195870012
Ethiopia,Oromia,Mirab Hararghe,Kuni,2015-01-01T00:00:00,year,7242.8909131884575,4.329283271481445
Ethiopia,Oromia,Mirab Hararghe,Mesela,2015-01-01T00:00:00,year,6741.930638432503,7.400582479069707
Ethiopia,Oromia,Mirab Hararghe,Mieso,2015-01-01T00:00:00,year,8780.854426369071,2.804488797946046
Ethiopia,Oromia,Mirab Hararghe,Tulo,2015-01-01T00:00:00,year,7625.147899508476,15.099302771303913
Ethiopia,Oromia,Mirab Shewa,Abuna G/Beret,2015-01-01T00:00:00,year,4255.108409285545,3.482085441313867
Ethiopia,Oromia,Mirab Shewa,Adda Berga,2015-01-01T00:00:00,year,5915.446530818939,4.9584631440225815
Ethiopia,Oromia,Mirab Shewa,Ambo Zuria,2015-01-01T00:00:00,year,7306.448226630688,5.298367096904052
Ethiopia,Oromia,Mirab Shewa,Bako Tibe,2015-01-01T00:00:00,year,5987.671316862106,7.627606773072747
Ethiopia,Oromia,Mirab Shewa,Cheliya,2015-01-01T00:00:00,year,7223.716360569,5.535414835685057
Ethiopia,Oromia,Mirab Shewa,Dano,2015-01-01T00:00:00,year,3784.3654758930206,4.979428257753974
Ethiopia,Oromia,Mirab Shewa,Dendi,2015-01-01T00:00:00,year,9401.777032405138,6.565486754472862
Ethiopia,Oromia,Mirab Shewa,Ejere,2015-01-01T00:00:00,year,4319.40819311142,6.241919354207254
Ethiopia,Oromia,Mirab Shewa,Ginde Beret,2015-01-01T00:00:00,year,4913.5727326869965,3.249717415798278
Ethiopia,Oromia,Mirab Shewa,Ifata,2015-01-01T00:00:00,year,2483.351820230484,5.099285051807976
Ethiopia,Oromia,Mirab Shewa,Jeldu,2015-01-01T00:00:00,year,9220.260754823685,6.094025614556302
Ethiopia,Oromia,Mirab Shewa,Jibat,2015-01-01T00:00:00,year,2342.9507172107697,4.124913234526003
Ethiopia,Oromia,Mirab Shewa,Meta Robi,2015-01-01T00:00:00,year,6725.268589258194,5.651486209460667
Ethiopia,Oromia,Mirab Shewa,Mida Kegn,2015-01-01T00:00:00,year,3870.7443470954895,4.126593120570885
Ethiopia,Oromia,Mirab Shewa,Nono,2015-01-01T00:00:00,year,3612.861676335335,4.050293359120331
Ethiopia,Oromia,Mirab Shewa,Tikur Enchini,2015-01-01T00:00:00,year,4216.127671480179,6.31156837047931
Ethiopia,Oromia,Mirab Shewa,Toke Kutaye,2015-01-01T00:00:00,year,4535.053896665573,7.198498248675513
Ethiopia,Oromia,Mirab Shewa,Walmara,2015-01-01T00:00:00,year,7128.019270721823,7.781680426552208
Ethiopia,Oromia,Mirab Welega,Ayira,2015-01-01T00:00:00,year,2472.3470215797424,4.307224776271329
Ethiopia,Oromia,Mirab Welega,Babo,2015-01-01T00:00:00,year,2996.029597759247,2.9258101540617645
Ethiopia,Oromia,Mirab Welega,Begi,2015-01-01T00:00:00,year,4351.9068830013275,3.555479479576248
Ethiopia,Oromia,Mirab Welega,Boji Chekorsa,2015-01-01T00:00:00,year,2813.411773920059,4.65796651311268
Ethiopia,Oromia,Mirab Welega,Boji Dirmeji,2015-01-01T00:00:00,year,2478.955139398575,3.910023879177563
Ethiopia,Oromia,Mirab Welega,Gaji,2015-01-01T00:00:00,year,1654.9025099277496,5.443758256341281
Ethiopia,Oromia,Mirab Welega,Gimbi,2015-01-01T00:00:00,year,5889.584248483181,5.094796062701714
Ethiopia,Oromia,Mirab Welega,Gudetu Kondole,2015-01-01T00:00:00,year,3235.4150565862656,2.4473638854661615
Ethiopia,Oromia,Mirab Welega,Guliso,2015-01-01T00:00:00,year,2963.7207773923874,5.330433052864006
Ethiopia,Oromia,Mirab Welega,Haru,2015-01-01T00:00:00,year,3365.832438468933,6.119695342670788
Ethiopia,Oromia,Mirab Welega,Homa,2015-01-01T00:00:00,year,605.7281606197357,4.3893344972444615
Ethiopia,Oromia,Mirab Welega,Jarso,2015-01-01T00:00:00,year,2062.8831222057343,3.432417840608543
Ethiopia,Oromia,Mirab Welega,Kiltu Kara,2015-01-01T00:00:00,year,1902.083975955844,2.598475376988858
Ethiopia,Oromia,Mirab Welega,Lalo Asabi,2015-01-01T00:00:00,year,3631.598661184311,8.160895867829913
Ethiopia,Oromia,Mirab Welega,Mana Sibu,2015-01-01T00:00:00,year,6044.8121827840805,2.8352777592795877
Ethiopia,Oromia,Mirab Welega,Nejo,2015-01-01T00:00:00,year,6691.884112775326,5.215809908632366
Ethiopia,Oromia,Mirab Welega,Nole Kaba,2015-01-01T00:00:00,year,4105.853822350502,4.697773252117279
Ethiopia,Oromia,Mirab Welega,Sayo Nole,2015-01-01T00:00:00,year,2764.681954264641,4.466368262139969
Ethiopia,Oromia,Mirab Welega,Yubdo,2015-01-01T00:00:00,year,2673.595150709152,5.928148892924949
Ethiopia,Oromia,Misraq Harerge,Babile,2015-01-01T00:00:00,year,8771.758337914944,1.416856459039726
Ethiopia,Oromia,Misraq Harerge,Bedeno,2015-01-01T00:00:00,year,10975.666554421186,9.56902053567671
Ethiopia,Oromia,Misraq Harerge,Chinaksen,2015-01-01T00:00:00,year,6446.483649671078,3.6134998036272856
Ethiopia,Oromia,Misraq Harerge,Deder,2015-01-01T00:00:00,year,11263.653863549232,15.731360144621833
Ethiopia,Oromia,Misraq Harerge,Fedis,2015-01-01T00:00:00,year,7127.197649240494,5.275497889889337
Ethiopia,Oromia,Misraq Harerge,Girawa,2015-01-01T00:00:00,year,11642.619599372149,6.737627082969993
Ethiopia,Oromia,Misraq Harerge,Golo Oda,2015-01-01T00:00:00,year,1444.121911212802,0.3025606350749637
Ethiopia,Oromia,Misraq Harerge,Goro Gutu,2015-01-01T00:00:00,year,7281.515017032623,15.265230643674263
Ethiopia,Oromia,Misraq Harerge,Gursum,2015-01-01T00:00:00,year,10365.032067537308,11.01491186773359
Ethiopia,Oromia,Misraq Harerge,Haro Maya,2015-01-01T00:00:00,year,10867.718139015138,14.907706637880848
Ethiopia,Oromia,Misraq Harerge,Jarso,2015-01-01T00:00:00,year,5858.853123784065,9.069432080161091
Ethiopia,Oromia,Misraq Harerge,Kersa,2015-01-01T00:00:00,year,7589.656398534775,14.239505438151548
Ethiopia,Oromia,Misraq Harerge,Kombolcha,2015-01-01T00:00:00,year,5277.594453692436,10.091002779526647
Ethiopia,Oromia,Misraq Harerge,Kurfa Chele,2015-01-01T00:00:00,year,2588.4458760023117,9.310956388497525
Ethiopia,Oromia,Misraq Harerge,Malka Balo,2015-01-01T00:00:00,year,8156.09222304821,4.9853864444059965
Ethiopia,Oromia,Misraq Harerge,Meta,2015-01-01T00:00:00,year,11253.430238246918,14.57698217389497
Ethiopia,Oromia,Misraq Harerge,Meyu,2015-01-01T00:00:00,year,1112.1032106429338,0.2536153273986166
Ethiopia,Oromia,Misraq Harerge,Midega Tola,2015-01-01T00:00:00,year,2227.7977509498596,2.2896174213256524
Ethiopia,Oromia,Misraq Shewa,Ada'a,2015-01-01T00:00:00,year,8776.068695962429,8.390123036292954
Ethiopia,Oromia,Misraq Shewa,Adama,2015-01-01T00:00:00,year,14293.282670153305,12.001076969062389
Ethiopia,Oromia,Misraq Shewa,Adami Tulu Jido Kombolcha,2015-01-01T00:00:00,year,7621.049620416947,6.034085210148018
Ethiopia,Oromia,Misraq Shewa,Akaki,2015-01-01T00:00:00,year,3617.8079833984375,4.449948319063269
Ethiopia,Oromia,Misraq Shewa,Bora,2015-01-01T00:00:00,year,2288.3468947783113,5.1772554180504775
Ethiopia,Oromia,Misraq Shewa,Boset,2015-01-01T00:00:00,year,6936.397380769253,4.28437145198842
Ethiopia,Oromia,Misraq Shewa,Dugda,2015-01-01T00:00:00,year,6827.080629618838,5.820188090041635
Ethiopia,Oromia,Misraq Shewa,Fentale,2015-01-01T00:00:00,year,4047.8596798167564,2.8129671159254737
Ethiopia,Oromia,Misraq Shewa,Gimbichu,2015-01-01T00:00:00,year,3524.489997625351,4.631392900953155
Ethiopia,Oromia,Misraq Shewa,Liben Chukala,2015-01-01T00:00:00,year,5999.821058571339,7.202666336820334
Ethiopia,Oromia,Misraq Shewa,Lome,2015-01-01T00:00:00,year,4966.652070542797,6.433487138008805
Ethiopia,Oromia,Misraq Wellega,Bila Seyo,2015-01-01T00:00:00,year,2787.9070041179657,3.0336311252643804
Ethiopia,Oromia,Misraq Wellega,Boneya Boshe,2015-01-01T00:00:00,year,2189.7358367443085,4.010505195502397
Ethiopia,Oromia,Misraq Wellega,Diga,2015-01-01T00:00:00,year,3104.3306963443756,3.7811579736228693
Ethiopia,Oromia,Misraq Wellega,Gida Ayana,2015-01-01T00:00:00,year,4570.924013532698,2.2060444080756265
Ethiopia,Oromia,Misraq Wellega,Gobu Seyo,2015-01-01T00:00:00,year,1696.9855077266693,3.301528225149162
Ethiopia,Oromia,Misraq Wellega,Guto Gida,2015-01-01T00:00:00,year,6728.94523024559,6.61646531980884
Ethiopia,Oromia,Misraq Wellega,Haro Limu,2015-01-01T00:00:00,year,2403.39876703918,1.8602157639622134
Ethiopia,Oromia,Misraq Wellega,Ibantu,2015-01-01T00:00:00,year,1453.6281207501888,1.420946354594515
Ethiopia,Oromia,Misraq Wellega,Jimma Arjo,2015-01-01T00:00:00,year,4214.948129892349,4.586450631003644
Ethiopia,Oromia,Misraq Wellega,Kiremu,2015-01-01T00:00:00,year,2760.312705487013,2.111945451788074
Ethiopia,Oromia,Misraq Wellega,Leka Dulecha,2015-01-01T00:00:00,year,2904.6378148794174,4.056756724691923
Ethiopia,Oromia,Misraq Wellega,Limu,2015-01-01T00:00:00,year,2413.556534051895,2.009622426354617
Ethiopia,Oromia,Misraq Wellega,Nunu Kumba,2015-01-01T00:00:00,year,2913.49201464653,3.9054852743251076
Ethiopia,Oromia,Misraq Wellega,Sasiga,2015-01-01T00:00:00,year,2152.3184283971786,2.1784599477704236
Ethiopia,Oromia,Misraq Wellega,Sibu Sire,2015-01-01T00:00:00,year,4449.168564558029,3.7450913843081053
Ethiopia,Oromia,Misraq Wellega,Wama Hagalo,2015-01-01T00:00:00,year,2352.8569868803024,3.3326586216434877
Ethiopia,Oromia,Misraq Wellega,Wayu Tuka,2015-01-01T00:00:00,year,2577.629043340683,4.428915882028665
Ethiopia,Oromia,North Shewa,Abichuna Gne'a,2015-01-01T00:00:00,year,5057.440848827362,5.397482229271464
Ethiopia,Oromia,North Shewa,Aleltu,2015-01-01T00:00:00,year,2168.917361855507,4.417346969155819
Ethiopia,Oromia,North Shewa,Bereh,2015-01-01T00:00:00,year,5038.8480197787285,5.033814205573155
Ethiopia,Oromia,North Shewa,Debre Libanos,2015-01-01T00:00:00,year,1726.5440888404846,7.284996155445083
Ethiopia,Oromia,North Shewa,Degem,2015-01-01T00:00:00,year,5412.784760713577,7.01137922372225
Ethiopia,Oromia,North Shewa,Dera,2015-01-01T00:00:00,year,9036.866563796997,4.9086727668642025
Ethiopia,Oromia,North Shewa,Gerar Jarso,2015-01-01T00:00:00,year,4533.09693646431,8.634470355170114
Ethiopia,Oromia,North Shewa,Hidabu Abote,2015-01-01T00:00:00,year,4129.7785313129425,7.481482846581417
Ethiopia,Oromia,North Shewa,Jida,2015-01-01T00:00:00,year,2151.4316487312317,5.488346042681713
Ethiopia,Oromia,North Shewa,Kembibit,2015-01-01T00:00:00,year,4071.3797471523285,6.254039550157187
Ethiopia,Oromia,North Shewa,Kuyu,2015-01-01T00:00:00,year,6458.935844421387,4.976067676749913
Ethiopia,Oromia,North Shewa,Mulo,2015-01-01T00:00:00,year,3083.4148693084717,4.787911287746074
Ethiopia,Oromia,North Shewa,Sululta,2015-01-01T00:00:00,year,5618.829368710518,4.509493875369597
Ethiopia,Oromia,North Shewa,Wara Jarso,2015-01-01T00:00:00,year,7355.1781873703,5.010339364693665
Ethiopia,Oromia,North Shewa,Wuchale,2015-01-01T00:00:00,year,4426.838972330093,5.582394668764304
Ethiopia,Oromia,North Shewa,Yaya Gulele,2015-01-01T00:00:00,year,3458.136611223221,7.043048088031
Ethiopia,Somali,Afder,Afder,2015-01-01T00:00:00,year,3581.8385595828295,0.4877895355553356
Ethiopia,Somali,Afder,Bare,2015-01-01T00:00:00,year,6239.073747545481,0.26435633013624343
Ethiopia,Somali,Afder,Chereti/Weyib,2015-01-01T00:00:00,year,3460.0227665901184,0.3726063715905792
Ethiopia,Somali,Afder,Dolobay,2015-01-01T00:00:00,year,5379.344228327274,0.7438252528107404
Ethiopia,Somali,Afder,Goro Baqaqsa,2015-01-01T00:00:00,year,1337.198750294745,0.27379171791456697
Ethiopia,Somali,Afder,Guradamole,2015-01-01T00:00:00,year,1759.6507190614939,0.37704107972176854
Ethiopia,Somali,Afder,Hargele,2015-01-01T00:00:00,year,1555.3659449219704,0.5608964821211577
Ethiopia,Somali,Afder,Serer/Elkere,2015-01-01T00:00:00,year,2575.7526803463697,0.3065277496544531
Ethiopia,Somali,Afder,West Imi,2015-01-01T00:00:00,year,1718.5264151096344,0.41142600313852873
Ethiopia,Somali,Doolo,Boh,2015-01-01T00:00:00,year,6162.091486886144,0.4513691390921582
Ethiopia,Somali,Doolo,Danot,2015-01-01T00:00:00,year,3061.584638118744,0.18210710433730334
Ethiopia,Somali,Doolo,Geladin,2015-01-01T00:00:00,year,8608.976323455572,1.6739211206407878
Ethiopia,Somali,Doolo,Warder,2015-01-01T00:00:00,year,8123.524062201381,0.3099162239509149
Ethiopia,Somali,Fafan,Aw-bare,2015-01-01T00:00:00,year,14621.898649930954,3.6591337962790176
